filename,activity_name,location,reference_product,reference_product_unit,traci_acidification,traci_climate_change,traci_ecotoxicity_freshwater,traci_eutrophication,traci_human_toxicity_carcinogenic,traci_human_toxicity_non-carcinogenic,traci_ozone_depletion,traci_particulate_matter_formation,traci_photochemical_oxidant_formation,traci_units,cost_per_unit,cost_source
4f85fd50-e843-58aa-a8b8-7009cdc0f27a_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold,"biomethane, low pressure burned in micro gas turbine 100kWe",CH,"heat, central or small-scale, other than natural gas",MJ,1.874611239577543e-5,0.0045995109426689535,0.1249040189848818,0.00014434486272470388,1.4621874373989416e-9,1.4057953392136405e-9,2.3331753684009404e-10,2.4055633286314803e-6,0.0002659108878810629,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f86cfc8-d497-5af3-bed2-6b66fe168455_71ace638-29f6-5ddc-bac8-b92be3c72d06.spold,"market for sewage sludge, 70% water, WWT-SLF, waste aluminium",CH,"sewage sludge, 70% water, WWT-SLF, waste aluminium",kg,6.917892540256883e-5,0.031876974908512386,1.0080598831521863,6.291018191660077e-5,2.515639085661135e-8,2.7116226369471767e-8,2.965322881093529e-10,1.0666728789463046e-5,0.0031696490140933216,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f86e6b3-cb26-5e59-9ba6-951853c81e79_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity production, wind, <1MW turbine, onshore",CA-ON,"electricity, high voltage",kWh,7.076511097327644e-5,0.008566981960250637,3.9076263321318314,0.000059834756859542145,1.144307287805047e-7,3.984527504689937e-8,8.66969797132416e-11,3.150919935924475e-5,0.0013563077377277996,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f883833-08ed-5aea-8087-b68339fb6bac_0a14cf62-310b-4205-9f3c-ddccaf5206cc.spold,"market for battery, Na-NiCl, rechargeable",GLO,"battery, Na-NiCl, rechargeable",kg,0.18211651723770114,6.006039672761829,1046.2280361729179,0.04572545530422207,1.1335400942096419e-5,1.8128279055898404e-5,3.0910358333765167e-6,0.02075104339723339,0.812072249703394,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f8af4db-91a9-557a-9f05-8fd15fa95cfe_42b4f874-08e6-466b-84db-7837960e245b.spold,market for stone groundwood pulp,GLO,stone groundwood pulp,kg,0.005687365011636654,0.7851328635044947,24.693654299200585,0.007070483940974327,3.310316678788681e-7,6.688420359855736e-7,1.0101616326283064e-8,0.0010690622099829505,0.07540150844980832,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f9570f0-9a47-590e-8e22-f83308c3d09d_2ea2d6fc-4e17-4da4-9156-be70f4f938cb.spold,"photovoltaic laminate production, ribbon-Si",RER,"photovoltaic laminate, ribbon-Si",m2,0.739563614289954,204.5413263735433,3378.9165657976087,0.9345898998744061,3.658639575869635e-5,0.00009081165877420752,3.07728380509132e-5,0.17777771902766273,9.077254610705815,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f96bb9a-4025-5810-ae16-53fb1ba54ad7_39a36901-8f0b-402b-bfbd-8f88a325afc9.spold,"market for photovoltaic slanted-roof installation, 3kWp, CIS, panel, mounted, on roof",GLO,"photovoltaic slanted-roof installation, 3kWp, CIS, panel, mounted, on roof",unit,26.253324725202315,5953.106648936426,1310053.9273312408,47.29532799646707,0.005242181264189343,0.0038457379868759287,4.7798527406802224e-5,7.94120801157849,315.6322065367739,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f9a9d2c-08d6-5f3e-882b-aca66a83c1e3_500fd8de-39c2-4907-ab5f-42c5381a220a.spold,"market for bottom ash, MSWI[F]-WWT, condensate from light oil boiler",CH,"bottom ash, MSWI[F]-WWT, condensate from light oil boiler",kg,8.974078306821316e-5,0.013044436678912563,779.6290249876288,0.00023474181660317905,2.3413627136462454e-6,3.3563841501078075e-7,3.2512721690596966e-10,1.2635771233378381e-5,0.0011702461517291902,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f9bdc2b-6c60-5c68-926d-9d95129e8120_d42760d8-c37e-533f-80e2-98bb74295452.spold,"market for polyether polyols, short chain",RoW,"polyether polyols, short chain",kg,0.013296221491535348,2.543372056039147,58.77041229439011,0.05816213211943247,2.092537781692138e-6,1.6893727842475217e-6,1.7670827812977167e-7,0.0027309160157554246,0.2961785629984123,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4f9d5ee1-88ce-5d7d-9d5f-5d32506a9e28_7f8897c9-3e4c-461c-ac99-48b7ee5b87a8.spold,"laser machining, metal, with CO2-laser, 4000W power",RER,"laser machining, metal, with CO2-laser, 4000W power",hour,0.14400418031577383,21.136462970094193,1365.2233972486063,0.26442164304615784,1.0590911813400293e-5,2.0944772788086457e-5,5.34607357013037e-7,0.01973340814529816,0.8607449836765225,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fa3af2c-4536-5222-aa22-b78cdc82413c_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold,"market for land use change, annual crop",MX,"land use change, annual crop",ha,0.010928745780129137,116.05507713723904,8.412374945430116,0.0019688718637718436,2.086191920306703e-7,6.963656216267422e-8,1.7731575124691776e-8,0.0018851299223007934,0.2562002950380609,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fa56373-6543-5e01-b8c7-1375cfdac287_39c3a4eb-af30-4d11-8484-aad16e31a2bc.spold,market for raffinate,GLO,raffinate,kg,0.0032391727560141022,0.6096028205695309,10.045790723820778,0.0008988176216435523,1.1221690416109165e-7,6.957827345441326e-8,7.889823275230645e-8,0.00027589049105445924,0.060858956150709465,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fa60e30-6e73-51c5-a75e-b66fd3c2db10_ea995b09-8d6d-4c53-bdcb-c57a88ec4019.spold,"market for rye grain, organic",CH,"rye grain, organic",kg,0.0051722827719154,0.29407379743957984,6.363833208152463,0.015286100118831514,1.3506960141766892e-7,4.178681095037415e-6,2.1213974703196303e-9,0.0004439324129239698,0.05783130780027174,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fa70d55-692c-5922-9aa8-1ffe1ab532da_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold,"land use change, pasture, man made",BR-MA,"land use change, pasture, man made",ha,6.582975264691583,11190.360855589168,550.1475408700209,0.8990697360167598,5.27421165730192e-5,8.082462519509984e-6,1.9061308513447378e-6,27.787054232278958,452.6693732297949,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fb0e6c1-62f7-5a3f-8504-6c944f3011b2_3b8e0bce-4ca3-4487-bfe5-51fdfae57af3.spold,market for phenyl isocyanate,GLO,phenyl isocyanate,kg,0.012671598953203926,5.582227741232653,118.213349998368,0.027113011393119165,1.757309727599313e-6,2.0735712605730456e-6,1.2152438515411231e-7,0.003975074208596781,0.5354728778970889,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fb1435d-6f06-565d-a045-dd9955655aa3_7a2ec781-6849-4167-8a9a-3e1221f3f543.spold,"impact extrusion of steel, warm, 4 strokes",RER,"impact extrusion of steel, warm, 4 strokes",kg,0.004165848110354095,0.7067443278570774,62.4465806672544,0.009060416340830787,2.7093730732258973e-7,8.541758252994923e-7,9.537065586753798e-9,0.0003292306251937363,0.03921647097911792,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fba5775-1e4f-50b1-8cd9-35fa03f75ff3_f76a3fcd-68f7-502c-b471-0e2a62a62837.spold,"treatment of bottom ash, MSWI, waste polyethylene, slag compartment",GLO,"bottom ash, MSWI, waste polyethylene",kg,2.9706028577696528e-5,0.010212023590063755,1031.2029823261257,0.012762725439770002,3.943522641982267e-8,1.1378365740427283e-5,2.379849524497361e-10,7.340052289606375e-6,0.0017450260141441377,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fbc3d0f-6d7c-5299-8fe2-8e7351b52b78_71f57ac0-caa8-4e9d-9b12-221b4f13e458.spold,"ferromanganese production, high-coal, 74.5% Mn",RER,"ferromanganese, high-coal, 74.5% Mn",kg,0.014667183120723067,2.1313841372076836,5828.398973208292,0.013360187610389996,0.0004820472576855597,1.6694744591879692e-6,1.1832871039596488e-8,0.0076802577643920395,0.2814274035907369,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fc27b3c-b765-53ea-ba57-106b4d3b5942_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold,"natural gas, high pressure, import from DZ",KR,"natural gas, high pressure",m3,0.005146003836244758,0.7756598453796851,8.54326921621167,0.0010966684161795978,2.5364899444761885e-7,7.243996637091538e-8,4.471227991065753e-9,0.0005504094924696441,0.06668277496069094,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fc2b5ec-40d8-5fcd-be01-f5e1206d3348_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold,nutrient supply from NPK (15-15-15) fertiliser,RoW,"inorganic phosphorus fertiliser, as P2O5",kg,0.011703638374442356,5.9021216565761705,101.39349943217583,0.016028339325634845,1.2389523740077685e-6,1.2049899302722895e-6,6.011985989339507e-8,0.0035413099409202778,0.17021641290150089,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fc2b5ec-40d8-5fcd-be01-f5e1206d3348_7c4dafff-fe18-45c0-92e4-857950032abb.spold,nutrient supply from NPK (15-15-15) fertiliser,RoW,"inorganic potassium fertiliser, as K2O",kg,0.04889368515987224,6.782580552805471,81.18197419780988,0.021923256857454394,2.26680522285766e-6,2.098858244460217e-6,8.43959272025773e-8,0.00299202947763093,0.271424666597349,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fc2b5ec-40d8-5fcd-be01-f5e1206d3348_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold,nutrient supply from NPK (15-15-15) fertiliser,RoW,"inorganic nitrogen fertiliser, as N",kg,0.06282374533794104,14.109121929478615,268.1216316093849,0.035228330180645785,1.2691146229986478e-6,3.993064357568655e-6,6.398013803374765e-8,0.004292886703004063,0.2868718054489615,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fca4e59-74e0-5c48-805f-782bedfbba25_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity production, natural gas, combined cycle power plant",CA-NS,"electricity, high voltage",kWh,0.00019917377934879925,0.643518569201075,0.5235124638771194,1.0084961829833053e-4,4.2227481130051615e-8,1.920687607843829e-8,5.37319654552986e-9,4.837611959655488e-5,0.01015377561603731,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fcde328-0a98-5af7-88ca-3f6a093e45fa_cfbce515-3f54-4411-ad9d-3d26b7faa15a.spold,"transport, freight, lorry, all sizes, EURO 3 to generic market for transport, freight, lorry, unspecified",RoW,"transport, freight, lorry, diesel, unspecified",metric ton*km,0.0011734052359843117,0.14897967362233855,2.060732817841436,0.00030492720120324236,3.7289341988306505e-8,3.836893491430264e-8,3.2719676772743913e-9,0.00005796185821976263,0.025258638721161762,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fd32a7e-58b8-575d-b518-0652301811c4_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity production, wind, 1-3MW turbine, onshore",IT,"electricity, high voltage",kWh,5.662538157926223e-5,0.021931574321836893,3.7175712021351153,0.0000646174194545158,1.1223876295527244e-7,2.802496172054037e-8,1.2255237981783483e-10,1.5889159682936355e-5,0.0013345475730141606,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fdcb400-7259-5df7-a501-197ca3d9d96e_69164e77-5f8e-4ee0-be80-13a933def7c2.spold,"market for sawnwood, beam, softwood, dried (u=20%), planed",CH,"sawnwood, beam, softwood, dried (u=20%), planed",m3,0.2504190929999955,51.700254767771064,1110.670024782501,0.1271528548352565,3.131177800178386e-5,1.4868997633266332e-5,1.535367549345132e-6,0.10876017086796094,15.112797486636229,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4feb4dac-7bda-5745-943e-4d3fcd8ed167_7c65ea22-94ec-466d-9e23-a130bd72b807.spold,"market for petroleum combustion, in drilling tests",GLO,"petroleum combustion, in drilling tests",kg,0.008206849598759086,1.7571268739498047,9.768048076138713e-7,0.0004895505939099687,3.091515763405099e-10,0.0,0.0,0.00012556667721759295,0.2265638976005833,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4fecfe8b-a673-5112-91cc-8847b6f2ddef_d69294d7-8d64-4915-a896-9996a014c410.spold,"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted",CA-PE,"electricity, low voltage",kWh,0.0006711027764442819,0.05089659163791539,8.507513040964712,0.0007088805035425056,7.22165280789637e-8,1.37380786702351e-7,5.159383860599932e-9,0.00005240107855042716,0.0038911045467746506,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff0c0fc-36ee-5f14-9446-28c3c664152c_0b404a7a-c140-4b1b-a555-a7082a6012ef.spold,"used vegetable cooking oil, Recycled Content cut-off",GLO,used vegetable cooking oil,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff1667a-bb58-5b5e-a60e-1fc6f8737428_66daea80-e64b-4b3f-a4de-ac3c7f589968.spold,"treatment of residues, MSWI-WWT-SLF, sludge from pulp and paper production, residual material landfill",RoW,"residues, MSWI-WWT-SLF, sludge from pulp and paper production",kg,0.0006873251691607985,0.2842556973154141,23.652343926353375,0.16013429882843916,1.2549950504050682e-6,3.534441146167521e-6,9.93111440175105e-10,0.00013503857462100156,0.024846791278052904,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff4aa60-6ae7-54bb-bf0b-d39e5c24ef37_e4d1bc0f-29b5-4c41-8e80-7dc1938ad751.spold,"market for heat, central or small-scale, natural gas and heat pump, Jakobsberg",GLO,"heat, central or small-scale, natural gas and heat pump, Jakobsberg",MJ,8.182805821233907e-5,0.01900774998321615,0.19343774598586264,3.4034468890782606e-5,4.360769438151845e-9,5.834389549126312e-9,5.675986180995105e-10,9.511832687020233e-6,0.0012937110145701098,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff56570-6ddb-5756-b609-eb111f963f7b_b4d7c89a-04cb-4174-802f-9b82f7af1ca5.spold,"treatment of used lorry, 28 metric ton",CH,"used lorry, 28 metric ton",unit,0.19099118708882212,1086.0533733041593,1195103.4889202912,1.2915341916867304,4.4323736774364e-5,0.030124094490535012,8.061236988798488e-7,0.014254104601740527,8.022532839700224,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff6676f-d8af-59d6-b52b-4c5c579dba56_0f1af78c-2181-438f-ab8e-5a9e3cd727fa.spold,"zirconium and hafnium tetrachloride production, from zircon",US,zirconium tetrachloride,kg,0.04534400314556703,12.840722263211736,955.8632252758055,0.06524122696681839,1.6117473175406746e-5,5.6156713646417505e-6,2.3517633597474364e-7,0.01325937240966646,0.8842177213454597,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff6676f-d8af-59d6-b52b-4c5c579dba56_3ab60559-40d3-42e4-9cac-476a519098fa.spold,"zirconium and hafnium tetrachloride production, from zircon",US,"hydrochloric acid, without water, in 30% solution state",kg,0.0018200845547738634,0.18277461743701048,24.80688197952643,0.0016514734876898398,8.830589361842027e-7,1.192884911670776e-7,8.76429915603658e-9,0.0002020912649665717,0.02295671315867477,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff6676f-d8af-59d6-b52b-4c5c579dba56_6b319ca2-4f45-4fe8-8b44-c2180a59a928.spold,"zirconium and hafnium tetrachloride production, from zircon",US,hafnium tetrachloride,kg,0.07385746222474009,9.680224679980917,2320.0673032168497,0.12619434045851455,2.7379264683609557e-5,7.122408035560439e-6,5.97019372185142e-7,0.017866299749845653,0.9084180748976645,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff6676f-d8af-59d6-b52b-4c5c579dba56_c5dc418f-3f77-43e6-8725-5032e6c99c8c.spold,"zirconium and hafnium tetrachloride production, from zircon",US,silicon tetrachloride,kg,0.009410256580407922,1.2705982222704826,90.63831098609256,0.005866612344244469,3.3873193595566084e-6,4.399101983728873e-7,5.4516815543984605e-8,0.0013780592638576157,0.08831643743046161,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff904d3-723c-5e71-885d-4d2a43c0e768_d69294d7-8d64-4915-a896-9996a014c410.spold,electricity voltage transformation from medium to low voltage,ZW,"electricity, low voltage",kWh,0.004456130112265474,0.7448006618300276,8.333597264046382,0.005511298664079708,1.3656149121172638e-7,2.3102009420966827e-7,2.078956934980564e-9,0.0003474957242118342,0.062241283537550963,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
4ff9ec97-aa32-5afd-9d1a-58e71b4e63cf_3410b185-400e-4ffe-8843-c7bdc88124b9.spold,market for lithium hexafluorophosphate,CN,lithium hexafluorophosphate,kg,0.13942227478578575,8.685081413039562,198.44337142019188,0.09185193476920964,1.7827997945954692e-6,7.3486787265758526e-6,3.7004796229810274e-7,0.017211779588272604,0.9132163089309903,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
5001c25a-7eb8-5385-9ed6-05b021fa8c05_6316aa26-a7cf-526d-80a3-8c6212c82a84.spold,"market for bottom ash, MSWI[F], waste polyethylene",CH,"bottom ash, MSWI[F], waste polyethylene",kg,3.310340150749872e-5,0.010265057846090208,1282.8988867219582,0.010338772972186723,2.1068550073565014e-8,1.378367402095234e-5,3.4480293162131516e-10,6.547802529749157e-6,0.0009809647189002314,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
5002d92f-8ea6-5fcc-9e30-d053e340c3b2_5d748d60-b839-50a1-8b61-ec3858d1bb9a.spold,"treatment of residues, MSWI, residues from sorting of waste plastic, residual material landfill",RER,"residues, MSWI, residues from sorting of waste plastic",kg,0.0006857077200814687,0.17758035566680255,221.62457485681747,0.013930607515256656,3.2645601034298623e-6,4.2258366679056285e-6,1.2725506808934616e-9,6.191222781476494e-5,0.009090865527204346,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
500b7e3a-ebee-5a4e-adce-4f1d7d957e56_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity, high voltage, import from BY",LT,"electricity, high voltage",kWh,0.0006748796413815223,0.3131194337505371,1.432135441724172,0.0003126505553819108,2.6396443268882624e-8,5.778451088036441e-8,1.329685559181491e-8,0.00013130816180839495,0.021670688802797256,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
500c5121-84a0-5f7c-b6dd-3b6c16564c90_3f5f5aef-3833-43d4-8b81-44123105afd7.spold,"irrigation, drip",CH,irrigation,m3,0.000883607342801008,0.23212652368540718,28.055957871099274,0.0005986519070665373,1.2156277010840738e-7,1.6565993022875933e-7,4.435155050900411e-9,1.3662435917133057e-4,0.011805257335364722,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
500d515c-e147-56b0-8a41-64a8f423af68_2a905712-55e8-56dc-9f48-e5af3d2eaa2a.spold,"market for bottom ash, MSWI, municipal solid waste",LV,"bottom ash, MSWI, municipal solid waste",kg,8.948776291721487e-5,0.01791189415833162,507.28387967802894,0.010530866302964468,4.22427599324639e-8,3.0684264736127444e-6,2.3211292829701882e-10,1.1992539419545528e-5,0.0014880360407688725,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
500ecaa7-356e-54c7-9d84-1d9b91fbc055_dbfb29d6-e677-4932-9e63-90003928a00f.spold,dicyclopentadiene based unsaturated polyester resin production,RoW,dicyclopentadiene based unsaturated polyester resin,kg,0.008947405695594452,5.282517443453572,60.15595382659462,0.02135576136205153,4.6205306984833044e-7,7.495571694528011e-7,6.908066187425928e-8,0.002604210474322968,0.14810854468916593,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
50121e64-2271-5294-84a9-5f05e41fe48d_e0d21df5-c3c7-4421-9861-5fb9a614b576.spold,"treatment of poultry manure, drying, pelleting",CH,"poultry manure, dried",kg,0.00018440647041332014,0.063228985972688,2.196514351433057,7.096856861785704e-5,1.4793908379380706e-8,1.4792053367573938e-8,5.572465376695716e-10,3.782290614531907e-5,0.0031243543193325675,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
50171788-e9df-5237-bb15-162b801be5fa_53d88c6c-e0e9-4c2c-81be-eb3545b4f4c6.spold,"anti-reflex-coating, etching, solar glass",RoW,"anti-reflex-coating, etching, solar glass",m2,0.01265100293768172,2.145222221151568,72.06546050096269,0.0070998793996481895,3.4496970866595355e-7,5.251074659860334e-7,1.3182972653191296e-8,0.0025162582889032645,0.07316476567886035,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
501e78c2-e40a-552b-9193-c6820e8b8153_66c93e71-f32b-4591-901c-55395db5c132.spold,"electricity, high voltage, import from PA",GT,"electricity, high voltage",kWh,0.0004419324453074828,0.155962054711952,1.0117310589604633,8.021101747350128e-5,3.1224395261221234e-8,1.2527052226441207e-8,1.3902891463583575e-9,4.209791676087831e-5,0.008341297930243892,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
50250165-b753-5764-831a-54321c63620c_e04720d0-1b18-41bd-b729-93cfc5f862ab.spold,"tissue paper production, recycled",RER,tissue paper,kg,0.007442505974005973,1.9076909894999363,15.812118001799373,0.0047783421057346,4.6353809004051537e-7,1.465190212586143e-6,2.6561902496823024e-8,0.0008698407492392756,0.09822167521484589,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
5025b444-a638-55d4-9345-782a000d25af_93015ba0-863d-4535-be49-8a1b16b71782.spold,market for salt,GLO,salt,kg,0.0002380049210155046,0.02857432396995377,0.6625241415934405,6.128245551847284e-5,2.4780402788907515e-8,7.076064893923944e-9,5.587328370295537e-10,5.155120427156845e-5,0.00946548674963693,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
5026baa1-aaad-5657-88ed-198b040199e9_42193bba-bf84-4490-8c69-b6e23048e73d.spold,"coffee green bean production, robusta",VN,"coffee, green bean",kg,0.04336321220974547,5.762208399679089,138.42681407210878,0.08512531342875715,9.536590512737899e-7,8.457294958662398e-6,1.8601750167482005e-8,0.009382617920398172,0.3350489960967069,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
50297854-e699-5368-8780-9738a75a15b2_0b0ceb4f-24d2-4245-a155-925b136eb55c.spold,establishing orchard,CH,establishing orchard,unit,0.0077258004157337795,1.3453183869691205,43.36404298326072,0.014056832322244391,3.0804833260032427e-7,1.9390878676099297e-6,1.7636958084740687e-8,0.0007411916005524448,0.0775436783598674,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
