filename,activity_name,location,reference_product,reference_product_unit,traci_acidification,traci_climate_change,traci_ecotoxicity_freshwater,traci_eutrophication,traci_human_toxicity_carcinogenic,traci_human_toxicity_non-carcinogenic,traci_ozone_depletion,traci_particulate_matter_formation,traci_photochemical_oxidant_formation,traci_units,cost_per_unit,cost_source
greet2_2025_limn2o4_li2co3_glo_r89_cb_full_technosphere,"lithium carbonate (Li2CO3), GREET average supply mix",GLO,lithium carbonate,kg,0.0243369,11.0685,0,0.000691662,0,0,0,0.00361331,0.394366,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_li2co3_us_r106_cn_full_technosphere,"lithium carbonate (Li2CO3), US production",US,lithium carbonate,kg,0.0108991,7.55785,0,0.000407957,0,0,0,0.00205445,0.232075,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_li2co3_cl_li_chemicals_c30_ethanol_r106_cj_full_technosphere,"lithium carbonate (Li2CO3), from brine, Chile",CL,lithium carbonate,kg,0.00786576,2.4757,0,0.000274051,0,0,0,0.0018534,0.15626,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_li2co3_au_r106_cs_full_technosphere,"lithium carbonate (Li2CO3), from spodumene ore, Australia",AU,lithium carbonate,kg,0.0378133,18.0989,0,0.00103334,0,0,0,0.00505325,0.58918,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_sum_lithium_hydoxide_lioh_us_r539_cc_full_technosphere,"lithium hydroxide (LiOH), GREET average supply mix",US,lithium hydroxide,kg,0.051363,21.3092,0,0.00151004,0,0,0,0.00649427,0.861351,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_lioh_cl_li_chemicals_c30_ethanol_r106_ck_full_technosphere,"lithium hydroxide (LiOH), from brine, Chile",CL,lithium hydroxide,kg,0.0284567,10.9155,0,0.00107712,0,0,0,0.00832334,0.624805,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_lioh_au_r106_ct_full_technosphere,"lithium hydroxide (LiOH), from spodumene ore, Australia",AU,lithium hydroxide,kg,0.0570896,23.9076,0,0.00161826,0,0,0,0.006037,0.920488,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_spodumene_concentrate_from_ore_mining_and_processing_au_r106_cr_full_technosphere,"spodumene concentrate, ore mining and processing",AU,spodumene concentrate,kg,0.00175451,0.434427,0,7.30128e-05,0,0,0,0.000166014,0.0412776,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_anode_metallic_lithium_total_us_r142_cd_full_technosphere,"lithium metal, electrolysis of LiCl",US,lithium metal,kg,0.031842,17.0678,0,0.00104184,0,0,0,0.00438623,0.595952,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_lipf6_us_r88_cd_full_technosphere,lithium hexafluorophosphate (LiPF6) production,US,lithium hexafluorophosphate,kg,0.0224419,8.64576,0,0.000439053,0,0,0,0.00189198,0.25204,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nmc_co_precipitation_lini1_3co1_3mn1_3o2_us_r119_cg_full_technosphere,"NMC111 cathode powder (LiNi1/3Co1/3Mn1/3O2), co-precipitation",US,NMC111 cathode active material,kg,0.168282,18.2175,0,0.00117993,0,0,0,0.0163489,0.677906,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nmc_co_precipitation_lini0_4co0_2mn0_4o2_us_r119_ce_full_technosphere,"NMC442 cathode powder (LiNi0.4Co0.2Mn0.4O2), co-precipitation",US,NMC442 cathode active material,kg,0.190395,17.8391,0,0.00118778,0,0,0,0.0163634,0.682047,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nmc_co_precipitation_lini0_5co0_3mn0_2o2_us_r119_ci_full_technosphere,"NMC532 cathode powder (GREET label LiNi0.5Co0.3Mn0.2O2), co-precipitation",US,NMC532 cathode active material,kg,0.235378,18.9662,0,0.00130861,0,0,0,0.0191091,0.751179,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nmc_co_precipitation_lini0_6co0_2mn0_2o2_us_r119_ck_full_technosphere,"NMC622 cathode powder (LiNi0.6Co0.2Mn0.2O2), co-precipitation",US,NMC622 cathode active material,kg,0.269756,19.7728,0,0.00139856,0,0,0,0.0210441,0.802633,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nmc_co_precipitation_lini0_8co0_1mn0_1o2_us_r119_cm_full_technosphere,"NMC811 cathode powder (LiNi0.8Co0.1Mn0.1O2), co-precipitation",US,NMC811 cathode active material,kg,0.349012,22.1231,0,0.00168465,0,0,0,0.0248038,0.965994,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_ncm_lini0_95co0_025mn0_025o2_co_precpitation_us_r119_cad_full_technosphere,"NMC95 cathode powder (LiNi0.95Co0.025Mn0.025O2), co-precipitation",US,NMC95 cathode active material,kg,0.4054,22.9992,0,0.00180676,0,0,0,0.0274186,1.03566,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_production_of_lini0_8co0_15al0_05o2_us_r119_cab_full_technosphere,NCA cathode powder (LiNi0.8Co0.15Al0.05O2),US,NCA cathode active material,kg,0.356875,23.3346,0,0.00175737,0,0,0,0.0257565,1.01255,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_lfp_hydrothermal_lifepo4_us_r119_cp_full_technosphere,"LFP cathode powder (LiFePO4), hydrothermal route",US,LFP cathode active material,kg,0.0215903,8.21208,0,0.00063727,0,0,0,0.00261279,0.363983,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_lfp_solid_state_lifepo4_us_r119_cv_full_technosphere,"LFP cathode powder (LiFePO4), solid-state route",US,LFP cathode active material,kg,0.0177264,3.96348,0,0.000433041,0,0,0,0.00224276,0.248752,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_licoo2_hydrothermal_us_r119_cu_full_technosphere,"LCO cathode powder (LiCoO2), hydrothermal route",US,LCO cathode active material,kg,0.0631605,20.5592,0,0.00125786,0,0,0,0.0165066,0.722932,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_licoo2_solid_state_us_r119_cs_full_technosphere,"LCO cathode powder (LiCoO2), solid-state route",US,LCO cathode active material,kg,0.0569392,17.9996,0,0.000996208,0,0,0,0.0160258,0.576669,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_lmr_nmc_solid_state_0_5_li2mno3_0_5lini0_44co0_25mn0_31o2_us_r119_cr_full_technosphere,"LMR-NMC cathode powder (0.5Li2MnO3-0.5LiNi0.44Co0.25Mn0.31O2), solid-state",US,LMR-NMC cathode active material,kg,0.107269,12.3087,0,0.000831,0,0,0,0.0127727,0.48119,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_limn2o4_limn2o4_production_with_virgin_li2co3_limn2o4_with_virgin_li2co3_from_chile_us_r89_cg_full_technosphere,"LMO cathode powder (LiMn2O4), with Li2CO3 from Chilean brine",US,LMO cathode active material,kg,0.00803797,4.66417,0,0.000287286,0,0,0,0.00474025,0.169395,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_limn2o4_limn2o4_production_with_virgin_li2co3_limn2o4_with_virgin_li2co3_from_ore_us_r89_cj_full_technosphere,"LMO cathode powder (LiMn2O4), with Li2CO3 from spodumene ore",US,LMO cathode active material,kg,0.0107917,6.10076,0,0.000357104,0,0,0,0.00503448,0.209203,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_limn2o4_limn2o4_production_with_virgin_li2co3_limn2o4_with_virgin_li2co3_from_u_s_us_r89_ch_full_technosphere,"LMO cathode powder (LiMn2O4), with US Li2CO3",US,LMO cathode active material,kg,0.00529211,3.94681,0,0.000229314,0,0,0,0.00442171,0.136233,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_recycled_nmc_co_precipitation_lini1_3co1_3mn1_3o2_us_r119_co_full_technosphere,"NMC111 cathode powder from recycled hydroxide, co-precipitation",US,"NMC111 cathode active material, recycled",kg,0.0277414,14.0726,0,0.000796556,0,0,0,0.002954,0.457895,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nickel_cobalt_manganese_hydroxide_ni1_3co1_3mn1_3_oh_2_us_r119_cf_full_technosphere,NMC111 precursor hydroxide (Ni1/3Co1/3Mn1/3(OH)2),US,NMC111 hydroxide precursor,kg,0.164633,11.8838,0,0.000857925,0,0,0,0.015464,0.493867,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nickel_cobalt_manganese_hydroxide_ni0_4co0_2mn0_4_oh_2_us_r119_cd_full_technosphere,NMC442 precursor hydroxide (Ni0.4Co0.2Mn0.4(OH)2),US,NMC442 hydroxide precursor,kg,0.187936,11.4731,0,0.000865511,0,0,0,0.0154775,0.497843,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nickel_cobalt_manganese_hydroxide_ni0_5co0_3mn0_2_oh_2_us_r119_ch_full_technosphere,NMC532 precursor hydroxide (GREET label Ni0.5Co0.3Mn0.2(OH)2),US,NMC532 hydroxide precursor,kg,0.236361,12.7492,0,0.000999059,0,0,0,0.0184562,0.574258,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nickel_cobalt_manganese_hydroxide_ni0_6co0_2mn0_2_oh_2_us_r119_cj_full_technosphere,NMC622 precursor hydroxide (Ni0.6Co0.2Mn0.2(OH)2),US,NMC622 hydroxide precursor,kg,0.271538,13.5418,0,0.00108937,0,0,0,0.0204133,0.625905,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nickel_cobalt_manganese_hydroxide_ni0_8co0_1mn0_1_oh_2_us_r119_cl_full_technosphere,NMC811 precursor hydroxide (Ni0.8Co0.1Mn0.1(OH)2),US,NMC811 hydroxide precursor,kg,0.351006,14.7742,0,0.00126142,0,0,0,0.0240924,0.724054,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_production_of_nickel_cobalt_manganese_hydroxide_ni0_95co0_025mn0_025_oh_2_us_r119_cac_full_technosphere,NMC95 precursor hydroxide (Ni0.95Co0.025Mn0.025(OH)2),US,NMC95 hydroxide precursor,kg,0.410159,15.6919,0,0.0013895,0,0,0,0.0268315,0.797124,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_production_of_ni0_8co0_15al0_05_oh_2_us_r119_caa_full_technosphere,NCA precursor hydroxide (Ni0.8Co0.15Al0.05(OH)2),US,NCA hydroxide precursor,kg,0.358857,15.949,0,0.0013309,0,0,0,0.0250539,0.76903,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_nickel_cobalt_manganese_hydroxide_ni0_219co0_125mn0_656_oh_2_us_r119_cq_full_technosphere,LMR-NMC precursor hydroxide (Ni0.219Co0.125Mn0.656(OH)2),US,LMR-NMC hydroxide precursor,kg,0.111285,7.03784,0,0.000532113,0,0,0,0.0124988,0.310951,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_other_cathodes_recycled_nickel_cobalt_manganese_hydroxide_ni1_3co1_3mn1_3_oh_2_us_r119_cn_full_technosphere,"NMC111 precursor hydroxide, from recycled material",US,"NMC111 hydroxide precursor, recycled",kg,0.0157824,7.06756,0,0.000430399,0,0,0,0.00124671,0.248548,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_final_class_i_nickel_us_nickel_b5_1_r147_cz_full_technosphere,"nickel, class 1, GREET supply mix",US,"nickel, class 1",kg,0.834436,19.1793,0,0.00106004,0,0,0,0.0519387,0.622199,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_class_i_nickel_production_sulfidic_ore_us_nickel_b5_1_r147_cx_full_technosphere,"nickel, class 1, from sulfidic ore",US,"nickel, class 1",kg,1.01756,10.7185,0,0.000550473,0,0,0,0.0629848,0.329369,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_class_i_nickel_production_laterite_ore_us_r147_cv_full_technosphere,"nickel, class 1, from laterite ore (HPAL)",US,"nickel, class 1",kg,0.10195,53.0221,0,0.00309829,0,0,0,0.00775431,1.79352,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_final_recycled_nickel_us_r147_cab_full_technosphere,"nickel, class 1, recycled",US,"nickel, class 1, recycled",kg,0.00186951,1.27873,0,8.50474e-05,0,0,0,0.000175875,0.0487211,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_final_niso4_combined_us_nickel_b5_1_r147_cal_full_technosphere,"nickel sulfate (NiSO4), GREET supply mix",US,nickel sulfate,kg,0.254889,7.03125,0,0.000710375,0,0,0,0.0163899,0.406352,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_final_niso4_from_class_i_ni_us_nickel_b5_1_r147_caf_full_technosphere,"nickel sulfate (NiSO4), from class 1 nickel",US,nickel sulfate,kg,0.387427,4.13763,0,0.000222297,0,0,0,0.0239918,0.132589,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_nickel_final_niso4_from_mhp_us_r147_cah_full_technosphere,"nickel sulfate (NiSO4), from mixed hydroxide precipitate (MHP)",US,nickel sulfate,kg,0.16653,8.96034,0,0.00103576,0,0,0,0.0113219,0.588861,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_cobalt_per_ton_cobalt_products_final_virgin_co_metal_product_us_mat_inputs_b420_1_r85_co_full_technosphere,"cobalt metal, virgin",US,cobalt,kg,0.0754437,17.3412,0,0.000977041,0,0,0,0.0240362,0.562992,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_cobalt_per_ton_cobalt_products_final_virgin_coso4_product_us_mat_inputs_b420_1_r85_cg_full_technosphere,"cobalt sulfate (CoSO4), virgin",US,cobalt sulfate,kg,0.0274817,5.78066,0,0.000344394,0,0,0,0.00900299,0.198604,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_cobalt_per_ton_cobalt_products_final_virgin_co3o4_product_us_mat_inputs_b420_1_r85_ck_full_technosphere,"cobalt oxide (Co3O4), virgin",US,cobalt oxide,kg,0.05538,13.9983,0,0.000790965,0,0,0,0.0175753,0.460835,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_cobalt_per_ton_cobalt_products_final_virgin_coo_product_us_mat_inputs_b420_1_r85_cm_full_technosphere,"cobalt(II) oxide (CoO), virgin",US,cobalt oxide,kg,0.0593215,14.9946,0,0.000847259,0,0,0,0.0188262,0.493633,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_cobalt_per_ton_cobalt_products_final_virgin_cocl2_product_us_mat_inputs_b420_1_r85_ci_full_technosphere,"cobalt chloride (CoCl2), virgin",US,cobalt chloride,kg,0.0328065,6.9007,0,0.000411123,0,0,0,0.0107474,0.237085,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_electrolyzers_cobalt_carbonate_us_r203_cu_full_technosphere,cobalt carbonate (CoCO3),US,cobalt carbonate,kg,0.0362445,8.24233,0,0.000464227,0,0,0,0.0118866,0.26782,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_sum_manganese_sulfate_mnso4_us_r508_cf_full_technosphere,manganese sulfate (MnSO4),US,manganese sulfate,kg,0.00195669,0.724397,0,3.06187e-05,0,0,0,0.00138451,0.0174807,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_manganese_electrolytic_manganese_metal_us_r72_cg_full_technosphere,"manganese metal, electrolytic (EMM)",US,manganese,kg,0.0141485,6.94994,0,0.000270133,0,0,0,0.00126738,0.154527,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_sum_mn2o3_us_r539_cl_full_technosphere,manganese(III) oxide (Mn2O3),US,manganese oxide,kg,0.00138358,1.60399,0,6.13858e-05,0,0,0,0.00286145,0.036048,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_electrolyzers_manganese_carbonate_us_r203_cv_full_technosphere,manganese carbonate (MnCO3),US,manganese carbonate,kg,0.00302207,1.68662,0,5.62505e-05,0,0,0,0.00198037,0.0323215,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_anode_synthetic_graphite_wang_et_al_total_us_r142_cap_full_technosphere,"graphite, synthetic, battery grade (GREET default, Wang et al.)",US,synthetic graphite,kg,0.0130058,10.0682,0,0.000322857,0,0,0,0.00167586,0.18651,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_anode_synthetic_graphite_acheson_powder_pandey_et_al_total_us_anode_b16_71_r142_cbd_full_technosphere,"graphite, synthetic, Acheson powder (Pandey et al.)",US,synthetic graphite,kg,0.0557292,37.7662,0,0.00124014,0,0,0,0.00699184,0.722283,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_anode_intermediate_production_calcined_petroleum_coke_us_r176_cq_full_technosphere,"petroleum coke, calcined",US,calcined petroleum coke,kg,0.000738663,1.03553,0,2.39664e-05,0,0,0,7.21717e-05,0.0142518,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_silicon_us_consumption_mix_final_metallurgical_grade_silicon_us_r96_cf_full_technosphere,"silicon, metallurgical grade, US consumption mix",US,"silicon, metallurgical grade",kg,0.0150369,9.71031,0,0.00034852,0,0,0,0.00187249,0.205115,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_silicon_us_consumption_mix_final_high_purity_silicon_us_r96_cd_full_technosphere,"silicon, high purity, US consumption mix",US,"silicon, high purity",kg,0.0746825,50.9536,0,0.00183579,0,0,0,0.00850037,1.05703,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_silicon_us_consumption_mix_final_electrical_grade_silicon_us_r96_ch_full_technosphere,"silicon, electronic grade, US consumption mix",US,"silicon, electronic grade",kg,0.108759,75.313,0,0.00276439,0,0,0,0.0122346,1.58885,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_ethylene_carbonate_us_r88_cf_full_technosphere,ethylene carbonate (EC) production,US,ethylene carbonate,kg,0.000328181,0.305485,0,1.85363e-05,0,0,0,2.5114e-05,0.0109344,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_dimethyl_carbonate_us_r88_ch_full_technosphere,dimethyl carbonate (DMC) production,US,dimethyl carbonate,kg,0.00121572,1.1348,0,6.89816e-05,0,0,0,9.30966e-05,0.0406703,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_gamma_butyrolactone_gbl_us_r88_cn_full_technosphere,gamma-butyrolactone (GBL) production,US,gamma-butyrolactone,kg,0.00346744,3.5036,0,0.000214476,0,0,0,0.000271747,0.124767,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_n_methyl_2_pyrrolidone_us_r88_cj_full_technosphere,N-methyl-2-pyrrolidone (NMP) production,US,N-methyl-2-pyrrolidone,kg,0.00414293,4.1241,0,0.000251743,0,0,0,0.00031887,0.149646,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_methylamine_us_r88_cp_full_technosphere,methylamine production,US,methylamine,kg,0.00221659,2.08237,0,0.000132586,0,0,0,0.000143435,0.0869788,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_battery_materials_pvdf_us_r88_cb_full_technosphere,polyvinylidene fluoride (PVDF) binder production,US,polyvinylidene fluoride,kg,0.00201054,1.83613,0,9.37785e-05,0,0,0,0.000201783,0.054076,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_electrolyzers_dichloromethane_us_r203_cbg_full_technosphere,dichloromethane production,US,dichloromethane,kg,0.00323259,2.65257,0,0.000150158,0,0,0,0.000289322,0.0868652,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_li_chemicals_methanol_us_r340_cu_full_technosphere,methanol production,US,methanol,kg,0.000731241,0.351732,0,4.36307e-05,0,0,0,4.64291e-05,0.026542,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_electrolyzers_xylene_us_r203_ch_full_technosphere,xylene production,US,xylene,kg,0.000788584,0.661291,0,4.02802e-05,0,0,0,7.551e-05,0.0264072,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
greet2_2025_electrolyzers_methyl_ethyl_ketone_us_r203_cg_full_technosphere,methyl ethyl ketone (MEK) production,US,methyl ethyl ketone,kg,0.00090954,0.881707,0,4.83589e-05,0,0,0,9.60825e-05,0.0283728,kg SO2-Eq;kg CO2-Eq;CTUe;kg N-Eq;CTUh;CTUh;kg CFC-11-Eq;kg PM2.5-Eq;kg O3-Eq,,
